,Text,Gospel
958,"a su hermano. Hubo siete hermanos; el primero tomó esposa, y",2
959,"murió sin dejar descendencia. Y el segundo se casó con ella, y murió, y tampoco",2
960,"dejó descendencia; y el tercero, de la misma manera. Y así los siete, y",2
961,no dejaron descendencia; y después de todos murió también la mujer.,2
962,"En la resurrección, pues, cuando resuciten, ¿de cuál de ellos",2
963,"será ella mujer, ya que los siete",2
964,la tuvieron por mujer? Entonces respondiendo,2
965,"Jesús, les dijo: ¿No erráis por esto, porque ignoráis las Escrituras, y el poder",2
966,de Dios? Porque cuando resuciten,2
967,"de los muertos, ni se casarán ni",2
968,"se darán en casamiento, sino serán como los ángeles",2
969,"que están en los cielos. Pero respecto a que los muertos resucitan, ¿no habéis",2
970,"leído en el libro de Moisés cómo le habló Dios en la zarza, diciendo:",2
971,"Yo soy el Dios de Abraham, el Dios de Isaac y el Dios",2
972,de Jacob? Dios no es Dios de,2
973,"muertos, sino Dios de vivos; así",2
974,que vosotros mucho erráis. Acercándose uno de los,2
975,"escribas, que los había oído disputar, y sabía que les",2
976,"había respondido bien, le preguntó:",2
977,¿Cuál es el primer mandamiento de todos? Jesús le respondió: El primer mandamiento de,2
978,"todos es: Oye, Israel; el Señor nuestro Dios, el Señor uno es. Y amarás al",2
979,"Señor tu Dios con todo tu corazón, y con toda tu",2
980,"alma, y con toda tu mente y con todas tus fuerzas.",2
981,Este es el principal mandamiento. Y el segundo es semejante: Amarás a tu,2
982,prójimo como a ti mismo. No hay,2
983,otro mandamiento mayor que éstos. Entonces el,2
984,"escriba le dijo: Bien, Maestro, verdad has dicho, que",2
985,"uno es Dios, y no hay otro",2
986,fuera de él; y el amarle con todo,2
987,"el corazón, con todo el entendimiento, con toda el alma, y con todas",2
988,"las fuerzas, y amar al prójimo como a uno mismo,",2
989,es más que todos los holocaustos y sacrificios.,2
990,"Jesús entonces, viendo que había respondido sabiamente, le dijo: No estás",2
991,lejos del reino de Dios. Y ya ninguno osaba preguntarle. Enseñando Jesús en,2
992,"el templo, decía: ¿Cómo dicen los escribas que el Cristo es hijo de David? Porque",2
993,el mismo David dijo por el Espíritu Santo: Dijo,2
994,el Señor a mi Señor: Siéntate,2
995,"a mi diestra, Hasta que ponga tus enemigos por estrado de",2
996,"tus pies. Y les decía en su doctrina: Guardaos de los escribas, que gustan",2
997,"de andar con largas ropas, y aman las salutaciones en las plazas, y",2
998,"las primeras sillas en las sinagogas, y los primeros asientos",2
999,"en las cenas; que devoran las casas de las viudas, y por",2
1000,pretexto hacen largas oraciones. Estos recibirán mayor condenación. Estando Jesús sentado delante del,2
1001,"arca de la ofrenda, miraba cómo el pueblo echaba dinero en el",2
1002,arca; y muchos ricos echaban mucho. Y,2
1003,"vino una viuda pobre, y echó dos blancas, o sea un",2
1004,"cuadrante. Entonces llamando a sus discípulos, les dijo:",2
1005,De cierto os digo que esta viuda pobre echó más que todos los que han,2
1006,echado en el arca; porque todos han echado,2
1007,"de lo que les sobra; pero ésta, de su pobreza echó todo lo que",2
1008,"tenía, todo su sustento. Saliendo Jesús del templo, le dijo uno de sus",2
1009,"discípulos: Maestro, mira qué piedras, y qué edificios. Jesús,",2
1010,"respondiendo, le dijo: ¿Ves estos grandes edificios? No quedará piedra sobre piedra, que no",2
1011,sea derribada. Y se sentó en,2
1012,"el monte de los Olivos, frente al templo. Y Pedro, Jacobo, Juan y Andrés le",2
1013,"preguntaron aparte: Dinos, ¿cuándo serán estas cosas? ¿Y",2
1014,qué señal habrá cuando todas estas cosas hayan de,2
1015,"cumplirse? Jesús, respondiéndoles, comenzó a decir: Mirad que nadie os engañe; porque vendrán muchos",2
1016,"en mi nombre, diciendo: Yo soy el Cristo; y engañarán a muchos.",2
1017,Mas cuando oigáis de guerras y de,2
1018,"rumores de guerras, no os turbéis, porque",2
1019,es necesario que suceda así;,2
1020,"pero aún no es el fin. Porque se levantará nación contra nación, y",2
1021,reino contra reino; y habrá terremotos en,2
1022,"muchos lugares, y habrá hambres",2
1023,y alborotos; principios de dolores son estos. Pero mirad por vosotros mismos; porque os,2
1024,"entregarán a los concilios, y en las sinagogas os azotarán; y delante de",2
1025,"gobernadores y de reyes os llevarán por causa de mí, para",2
1026,testimonio a ellos. Y es,2
1027,necesario que el evangelio sea predicado,2
1028,antes a todas las naciones. Pero,2
1029,"cuando os trajeren para entregaros, no os preocupéis por lo que habéis de",2
1030,"decir, ni lo penséis, sino lo que os",2
1031,"fuere dado en aquella hora, eso hablad; porque no",2
1032,"sois vosotros los que habláis, sino el Espíritu Santo. Y el hermano",2
1033,"entregará a la muerte al hermano, y el padre al hijo; y se",2
1034,"levantarán los hijos contra los padres, y los matarán.",2
1035,Y seréis aborrecidos de todos por causa de mi nombre; mas el que,2
1036,"persevere hasta el fin, éste será salvo. Pero cuando veáis la abominación",2
1037,"desoladora de que habló el profeta Daniel, puesta donde no debe estar (el",2
1038,"que lee, entienda), entonces los que estén en Judea huyan a los montes.",2
1039,"El que esté en la azotea, no descienda a la casa, ni entre para",2
1040,"tomar algo de su casa; y el que esté en el campo, no",2
1041,"vuelva atrás a tomar su capa. Mas ¡ay de las que estén encintas,",2
1042,"y de las que críen en aquellos días! Orad,",2
1043,"pues, que vuestra huida no",2
1044,sea en invierno; porque aquellos días serán de tribulación cual nunca ha habido desde,2
1045,el principio de la creación que,2
1046,"Dios creó, hasta este tiempo, ni la habrá. Y si el Señor no hubiese",2
1047,"acortado aquellos días, nadie sería salvo; mas por causa de",2
1048,"los escogidos que él escogió, acortó aquellos días. Entonces si",2
1049,"alguno os dijere: Mirad, aquí está el Cristo;",2
1050,"o, mirad, allí está, no le creáis. Porque se levantarán falsos Cristos",2
1051,"y falsos profetas, y harán señales y prodigios, para",2
1052,"engañar, si fuese posible, aun a los escogidos. Mas vosotros mirad;",2
1053,os lo he dicho todo antes. Pero en,2
1054,"aquellos días, después de aquella tribulación, el",2
1055,"sol se oscurecerá, y la luna no dará su resplandor, y",2
1056,"las estrellas caerán del cielo, y las potencias que están en los cielos serán",2
1057,"conmovidas. Entonces verán al Hijo del Hombre, que",2
1058,"vendrá en las nubes con gran poder y gloria. Y entonces enviará sus ángeles,",2
1059,"y juntará a sus escogidos de los cuatro vientos, desde el extremo de la tierra",2
1060,hasta el extremo del cielo. De la higuera aprended la parábola: Cuando ya,2
1061,"su rama está tierna, y brotan las hojas, sabéis que el verano está",2
1062,"cerca. Así también vosotros, cuando veáis que suceden estas cosas, conoced que está cerca,",2
1063,"a las puertas. De cierto os digo,",2
1064,que no pasará esta generación hasta que todo esto,2
1065,acontezca. El cielo y la tierra,2
1066,"pasarán, pero mis palabras no pasarán. Pero",2
1067,"de aquel día y de la hora nadie sabe, ni aun",2
1068,"los ángeles que están en el cielo, ni el Hijo,",2
1069,"sino el Padre. Mirad, velad y orad; porque no sabéis cuándo será el",2
1070,"tiempo. Es como el hombre que yéndose lejos, dejó su casa, y dio autoridad",2
1071,"a sus siervos, y a cada uno su obra, y",2
1072,"al portero mandó que velase. Velad, pues, porque no sabéis cuándo vendrá",2
1073,"el señor de la casa; si al anochecer, o a la medianoche, o al",2
1074,"canto del gallo, o a la mañana; para que cuando venga",2
1075,"de repente, no os halle",2
1076,"durmiendo. Y lo que a vosotros digo, a todos lo digo: Velad. Dos",2
1077,"días después era la pascua, y la fiesta",2
1078,de los panes sin levadura;,2
1079,y buscaban los principales sacerdotes y los escribas cómo,2
1080,prenderle por engaño y matarle. Y decían: No durante la fiesta para que no se,2
1081,"haga alboroto del pueblo. Pero estando él en Betania, en casa de Simón",2
1082,"el leproso, y sentado a la mesa,",2
1083,vino una mujer con un vaso de alabastro de perfume de nardo puro de mucho,2
1084,"precio; y quebrando el vaso de alabastro, se lo derramó sobre su cabeza. Y hubo",2
1085,algunos que se enojaron dentro,2
1086,"de sí, y dijeron: ¿Para qué se ha hecho este desperdicio de perfume? Porque podía",2
1087,"haberse vendido por más de trescientos denarios, y haberse dado a",2
1088,"los pobres. Y murmuraban contra ella. Pero Jesús dijo: Dejadla,",2
1089,¿por qué la molestáis? Buena obra me ha hecho.,2
1090,Siempre tendréis a los pobres,2
1091,"con vosotros, y cuando queráis les podréis hacer bien; pero a mí no siempre",2
1092,me tendréis. Esta ha hecho,2
1093,lo que podía; porque se ha anticipado a ungir mi cuerpo para la,2
1094,sepultura. De cierto os digo que,2
1095,dondequiera que se predique este,2
1096,"evangelio, en todo el mundo, también se contará lo que ésta ha hecho,",2
1097,"para memoria de ella. Entonces Judas Iscariote, uno",2
1098,"de los doce, fue a los",2
1099,"principales sacerdotes para entregárselo. Ellos, al oírlo, se alegraron, y prometieron darle",2
1100,dinero. Y Judas buscaba oportunidad para entregarle. El primer,2
1101,"día de la fiesta de los panes sin levadura, cuando sacrificaban el",2
1102,"cordero de la pascua, sus discípulos le dijeron: ¿Dónde quieres",2
1103,que vayamos a preparar para que,2
1104,"comas la pascua? Y envió dos de sus discípulos, y les",2
1105,"dijo: Id a la ciudad, y os saldrá",2
1106,al encuentro un hombre que lleva un,2
1107,"cántaro de agua; seguidle, y",2
1108,"donde entrare, decid al señor",2
1109,de la casa: El Maestro dice: ¿Dónde está el aposento donde he,2
1110,de comer la pascua con mis discípulos? Y él os,2
1111,mostrará un gran aposento alto ya dispuesto;,2
1112,"preparad para nosotros allí. Fueron sus discípulos y entraron en la ciudad, y hallaron",2
1113,"como les había dicho; y prepararon la pascua. Y cuando llegó la noche, vino él",2
1114,con los doce. Y cuando se sentaron,2
1115,"a la mesa, mientras comían, dijo Jesús: De cierto os",2
1116,"digo que uno de vosotros, que come conmigo, me va a entregar. Entonces ellos comenzaron",2
1117,"a entristecerse, y a decirle",2
1118,"uno por uno: ¿Seré yo? Y el otro: ¿Seré yo? El, respondiendo, les",2
1119,"dijo: Es uno de los doce,",2
1120,el que moja conmigo en el plato.,2
1121,"A la verdad el Hijo del Hombre va, según está escrito de él, mas",2
1122,¡ay de aquel hombre por quien el Hijo del Hombre es entregado!,2
1123,Bueno le fuera a ese hombre no haber nacido. Y mientras,2
1124,"comían, Jesús tomó pan y bendijo, y lo partió y les dio, diciendo: Tomad, esto",2
1125,es mi cuerpo. Y tomando,2
1126,"la copa, y habiendo dado gracias, les dio; y bebieron de ella todos.",2
1127,Y les dijo: Esto es mi sangre del,2
1128,"nuevo pacto, que por muchos es derramada. De cierto",2
1129,os digo que no beberé más del fruto de,2
1130,"la vid, hasta aquel día en que lo beba nuevo",2
1131,"en el reino de Dios. Cuando hubieron cantado el himno, salieron al monte de",2
1132,los Olivos. Entonces Jesús les dijo: Todos os escandalizaréis de mí esta noche;,2
1133,"porque escrito está: Heriré al pastor, y",2
1134,"las ovejas serán dispersadas. Pero después que haya resucitado, iré delante de vosotros a Galilea.",2
1135,"Entonces Pedro le dijo: Aunque todos se escandalicen, yo no. Y le dijo",2
1136,"Jesús: De cierto te digo que tú, hoy, en esta noche, antes que el",2
1137,"gallo haya cantado dos veces,",2
1138,me negarás tres veces. Mas él con mayor insistencia decía: Si me fuere,2
1139,"necesario morir contigo, no te negaré. También todos decían lo mismo. Vinieron,",2
1140,"pues, a un lugar que se llama Getsemaní, y dijo a sus discípulos: Sentaos aquí,",2
1141,entre tanto que yo oro. Y tomó consigo a,2
1142,"Pedro, a Jacobo y a Juan, y comenzó",2
1143,"a entristecerse y a angustiarse. Y les dijo: Mi alma está muy triste, hasta",2
1144,la muerte; quedaos aquí y,2
1145,"velad. Yéndose un poco adelante, se postró",2
1146,"en tierra, y oró que si fuese posible, pasase de él",2
1147,"aquella hora. Y decía: Abba, Padre, todas las cosas son",2
1148,"posibles para ti; aparta de mí esta copa; mas no lo que yo quiero, sino",2
1149,lo que tú. Vino luego y los,2
1150,"halló durmiendo; y dijo a Pedro: Simón, ¿duermes? ¿No has podido velar",2
1151,"una hora? Velad y orad, para que",2
1152,no entréis en tentación; el,2
1153,"espíritu a la verdad está dispuesto, pero",2
1154,"la carne es débil. Otra vez fue y oró, diciendo las",2
1155,"mismas palabras. Al volver, otra vez",2
1156,"los halló durmiendo, porque los ojos de ellos estaban cargados",2
1157,"de sueño; y no sabían qué responderle. Vino la tercera vez, y les dijo:",2
1158,"Dormid ya, y descansad. Basta, la hora ha venido; he",2
1159,"aquí, el Hijo del Hombre es entregado en manos",2
1160,"de los pecadores. Levantaos, vamos; he aquí, se acerca",2
1161,"el que me entrega. Luego, hablando él aún,",2
1162,"vino Judas, que era uno de los doce, y con",2
1163,él mucha gente con espadas,2
1164,"y palos, de parte de los principales sacerdotes y de los escribas y de",2
1165,"los ancianos. Y el que le entregaba les había dado señal,",2
1166,"diciendo: Al que yo besare, ése es; prendedle, y llevadle con",2
1167,"seguridad. Y cuando vino, se",2
1168,"acercó luego a él, y",2
1169,"le dijo: Maestro, Maestro. Y le besó. Entonces",2
1170,"ellos le echaron mano, y le prendieron.",2
1171,"Pero uno de los que estaban allí, sacando la espada, hirió al siervo del sumo",2
1172,"sacerdote, cortándole la oreja. Y respondiendo Jesús, les dijo: ¿Como contra un ladrón habéis salido",2
1173,con espadas y con palos para prenderme?,2
1174,Cada día estaba con vosotros,2
1175,"enseñando en el templo, y no me prendisteis; pero",2
1176,"es así, para que se cumplan las",2
1177,"Escrituras. Entonces todos los discípulos, dejándole, huyeron. Pero cierto joven",2
1178,"le seguía, cubierto el cuerpo con una sábana; y le prendieron; mas él, dejando la",2
1179,"sábana, huyó desnudo. Trajeron, pues, a Jesús al sumo sacerdote; y se",2
1180,reunieron todos los principales sacerdotes y los ancianos y los escribas. Y Pedro,2
1181,le siguió de lejos hasta dentro del patio del sumo sacerdote; y estaba sentado,2
1182,"con los alguaciles, calentándose al fuego. Y",2
1183,"los principales sacerdotes y todo el concilio buscaban testimonio contra Jesús, para",2
1184,entregarle a la muerte; pero no lo hallaban. Porque muchos decían falso testimonio,2
1185,"contra él, mas sus testimonios no",2
1186,"concordaban. Entonces levantándose unos, dieron falso testimonio contra él, diciendo:",2
1187,Nosotros le hemos oído decir: Yo derribaré este templo hecho,2
1188,"a mano, y en tres días edificaré otro hecho sin mano. Pero ni aun así",2
1189,"concordaban en el testimonio. Entonces el sumo sacerdote, levantándose en medio, preguntó",2
1190,"a Jesús, diciendo: ¿No respondes nada?",2
1191,"¿Qué testifican éstos contra ti? Mas él callaba,",2
1192,"y nada respondía. El sumo sacerdote le volvió a preguntar, y",2
1193,"le dijo: ¿Eres tú el Cristo, el Hijo del Bendito? Y Jesús le dijo: Yo",2
1194,soy; y veréis al Hijo del Hombre,2
1195,sentado a la diestra del poder de,2
1196,"Dios, y viniendo en las nubes del cielo. Entonces",2
1197,"el sumo sacerdote, rasgando su",2
1198,"vestidura, dijo: ¿Qué más necesidad tenemos de",2
1199,"testigos? Habéis oído la blasfemia; ¿qué os parece? Y todos ellos le condenaron, declarándole",2
1200,"ser digno de muerte. Y algunos comenzaron a escupirle, y a cubrirle el rostro",2
1201,"y a darle de puñetazos, y a decirle:",2
1202,"Profetiza. Y los alguaciles le daban de bofetadas. Estando Pedro abajo, en el patio, vino",2
1203,una de las criadas del sumo,2
1204,sacerdote; y cuando vio a Pedro que se,2
1205,"calentaba, mirándole, dijo: Tú también estabas con Jesús el nazareno.",2
1206,"Mas él negó, diciendo: No le conozco,",2
1207,ni sé lo que dices. Y salió a la,2
1208,entrada; y cantó el gallo. Y la,2
1209,"criada, viéndole otra vez, comenzó a",2
1210,decir a los que estaban allí: Este es de ellos. Pero él negó otra vez.,2
1211,"Y poco después, los que estaban allí",2
1212,dijeron otra vez a Pedro: Verdaderamente tú eres de ellos; porque eres,2
1213,"galileo, y tu manera de hablar es semejante a la",2
1214,"de ellos. Entonces él comenzó a maldecir, y",2
1215,a jurar: No conozco a este hombre,2
1216,de quien habláis. Y el gallo,2
1217,cantó la segunda vez. Entonces Pedro,2
1218,se acordó de las palabras que,2
1219,"Jesús le había dicho: Antes que el gallo cante dos veces, me",2
1220,"negarás tres veces. Y pensando en esto, lloraba. Muy de mañana, habiendo tenido consejo",2
1221,"los principales sacerdotes con los ancianos, con los escribas y",2
1222,"con todo el concilio, llevaron a",2
1223,"Jesús atado, y le entregaron a",2
1224,Pilato. Pilato le preguntó: ¿Eres tú el Rey,2
1225,"de los judíos? Respondiendo él,",2
1226,le dijo: Tú lo dices. Y los principales,2
1227,sacerdotes le acusaban mucho. Otra vez le preguntó,2
1228,"Pilato, diciendo: ¿Nada respondes? Mira de cuántas cosas te",2
1229,acusan. Mas Jesús ni aun con eso respondió; de modo que Pilato,2
1230,"se maravillaba. Ahora bien, en el día de la fiesta",2
1231,"les soltaba un preso, cualquiera que",2
1232,"pidiesen. Y había uno que se llamaba Barrabás, preso con sus compañeros de motín que",2
1233,habían cometido homicidio en una revuelta. Y viniendo la,2
1234,"multitud, comenzó a pedir que hiciese como siempre les había hecho.",2
1235,Y Pilato les respondió diciendo: ¿Queréis,2
1236,que os suelte al Rey de los judíos?,2
1237,Porque conocía que por envidia le,2
1238,habían entregado los principales sacerdotes. Mas los principales sacerdotes incitaron,2
1239,a la multitud para que les,2
1240,soltase más bien a Barrabás.,2
1241,"Respondiendo Pilato, les dijo otra vez: ¿Qué, pues, queréis",2
1242,que haga del que llamáis Rey de los judíos?,2
1243,Y ellos volvieron a dar voces: ¡Crucifícale! Pilato les,2
1244,decía: ¿Pues qué mal ha hecho?,2
1245,"Pero ellos gritaban aun más: ¡Crucifícale! Y Pilato, queriendo satisfacer al pueblo,",2
1246,"les soltó a Barrabás, y entregó a Jesús, después de azotarle,",2
1247,"para que fuese crucificado. Entonces los soldados le llevaron dentro del atrio, esto",2
1248,"es, al pretorio, y convocaron a toda la compañía. Y le",2
1249,"vistieron de púrpura, y poniéndole una corona tejida de",2
1250,"espinas, comenzaron luego a saludarle: ¡Salve, Rey de los judíos! Y",2
1251,"le golpeaban en la cabeza con una caña, y le escupían, y puestos de",2
1252,"rodillas le hacían reverencias. Después de haberle escarnecido, le desnudaron la púrpura, y le",2
1253,"pusieron sus propios vestidos, y",2
1254,"le sacaron para crucificarle. Y obligaron a uno que pasaba, Simón",2
1255,"de Cirene, padre de Alejandro y de Rufo, que venía del campo, a",2
1256,que le llevase la cruz. Y le llevaron a,2
1257,"un lugar llamado Gólgota, que traducido",2
1258,es: Lugar de la Calavera. Y le dieron,2
1259,a beber vino mezclado con mirra; mas él no lo,2
1260,"tomó. Cuando le hubieron crucificado, repartieron entre sí sus vestidos, echando suertes sobre ellos",2
1261,para ver qué se llevaría cada uno. Era la hora tercera cuando le crucificaron.,2
1262,Y el título escrito de su causa era:,2
1263,EL REY DE LOS JUDÍOS. Crucificaron también con él,2
1264,"a dos ladrones, uno a su",2
1265,"derecha, y el otro a su izquierda. Y se",2
1266,cumplió la Escritura que dice: Y fue contado con los inicuos. Y los que pasaban,2
1267,"le injuriaban, meneando la cabeza y diciendo: ¡Bah! tú que derribas el",2
1268,"templo de Dios, y en tres días lo reedificas,",2
1269,"sálvate a ti mismo, y desciende de la cruz. De esta manera también los",2
1270,"principales sacerdotes, escarneciendo, se decían unos a otros, con los",2
1271,"escribas: A otros salvó, a sí mismo",2
1272,"no se puede salvar. El Cristo,",2
1273,"Rey de Israel, descienda ahora de la cruz, para que veamos y",2
1274,creamos. También los que estaban crucificados con él le injuriaban. Cuando,2
1275,"vino la hora sexta, hubo",2
1276,tinieblas sobre toda la tierra hasta,2
1277,la hora novena. Y a la hora novena Jesús clamó a,2
1278,"gran voz, diciendo: Eloi, Eloi,",2
1279,"¿lama sabactani? que traducido es: Dios mío, Dios mío, ¿por qué me",2
1280,"has desamparado? Y algunos de los que estaban allí decían, al",2
1281,"oírlo: Mirad, llama a Elías.",2
1282,"Y corrió uno, y empapando una",2
1283,"esponja en vinagre, y poniéndola en una caña, le dio a beber, diciendo: Dejad,",2
1284,"veamos si viene Elías a bajarle. Mas Jesús, dando una gran voz, expiró.",2
1285,Entonces el velo del templo se,2
1286,"rasgó en dos, de arriba abajo.",2
1287,"Y el centurión que estaba frente a él, viendo que después de clamar había",2
1288,"expirado así, dijo: Verdaderamente este",2
1289,hombre era Hijo de Dios. También había,2
1290,"algunas mujeres mirando de lejos, entre las",2
1291,"cuales estaban María Magdalena, María la madre de",2
1292,Jacobo el menor y de,2
1293,"José, y Salomé, quienes, cuando él",2
1294,"estaba en Galilea, le seguían y le",2
1295,servían; y otras muchas que habían subido con él a Jerusalén. Cuando llegó la,2
1296,"noche, porque era la preparación, es decir, la víspera del día de reposo,",2
1297,"José de Arimatea, miembro noble del concilio, que",2
1298,"también esperaba el reino de Dios, vino y entró osadamente a Pilato, y pidió el",2
1299,cuerpo de Jesús. Pilato se sorprendió de que ya hubiese muerto; y haciendo,2
1300,"venir al centurión, le preguntó si ya estaba muerto. E informado por",2
1301,"el centurión, dio el cuerpo a José, el cual compró una sábana,",2
1302,"y quitándolo, lo envolvió en la sábana, y lo",2
1303,puso en un sepulcro que estaba cavado en una,2
1304,"peña, e hizo rodar una piedra a la entrada del sepulcro. Y María Magdalena y",2
1305,"María madre de José miraban dónde lo ponían. Cuando pasó el día de reposo, María",2
1306,"Magdalena, María la madre de Jacobo,",2
1307,"y Salomé, compraron especias aromáticas para ir a ungirle. Y muy de mañana,",2
1308,"el primer día de la semana, vinieron al sepulcro, ya salido",2
1309,el sol. Pero decían entre sí: ¿Quién nos removerá la,2
1310,piedra de la entrada del,2
1311,"sepulcro? Pero cuando miraron, vieron removida",2
1312,"la piedra, que era muy grande.",2
1313,"Y cuando entraron en el sepulcro, vieron a un joven sentado al lado derecho, cubierto",2
1314,de una larga ropa blanca;,2
1315,"y se espantaron. Mas él les dijo: No os asustéis; buscáis a Jesús nazareno,",2
1316,"el que fue crucificado; ha resucitado, no está aquí; mirad el",2
1317,lugar en donde le pusieron. Pero,2
1318,"id, decid a sus discípulos,",2
1319,"y a Pedro, que él va delante de",2
1320,"vosotros a Galilea; allí le veréis, como os dijo. Y ellas se fueron huyendo del",2
1321,"sepulcro, porque les había tomado temblor y espanto;",2
1322,"ni decían nada a nadie, porque tenían miedo. Habiendo, pues,",2
1323,"resucitado Jesús por la mañana, el primer día de la semana,",2
1324,"apareció primeramente a María Magdalena, de quien había",2
1325,"echado siete demonios. Yendo ella, lo hizo saber a los que",2
1326,"habían estado con él, que estaban",2
1327,"tristes y llorando. Ellos, cuando oyeron que vivía, y que había sido visto por ella,",2
1328,no lo creyeron. Pero después apareció en otra forma a dos de ellos que iban,2
1329,"de camino, yendo al campo. Ellos fueron y lo hicieron",2
1330,saber a los otros; y ni aun a ellos creyeron.,2
1331,"Finalmente se apareció a los once mismos, estando ellos sentados",2
1332,"a la mesa, y les reprochó su incredulidad y dureza de corazón, porque no habían",2
1333,creído a los que le habían,2
1334,visto resucitado. Y les dijo: Id por todo el mundo y,2
1335,"predicad el evangelio a toda criatura. El que creyere y fuere bautizado,",2
1336,será salvo; mas el que,2
1337,"no creyere, será condenado. Y estas señales seguirán a los",2
1338,que creen: En mi nombre,2
1339,"echarán fuera demonios; hablarán nuevas lenguas; tomarán en las manos serpientes, y si bebieren",2
1340,"cosa mortífera, no les hará daño; sobre los enfermos pondrán sus",2
1341,"manos, y sanarán. Y el Señor, después que",2
1342,"les habló, fue recibido arriba en el",2
1343,"cielo, y se sentó a la diestra de Dios. Y ellos, saliendo, predicaron en",2
1344,"todas partes, ayudándoles el Señor y confirmando la",2
