,Text,Gospel
947,"a la multitud. Despedida la multitud, subió al monte",1
948,"a orar aparte; y cuando llegó la noche, estaba",1
949,allí solo. Y ya la barca estaba en medio,1
950,"del mar, azotada por las olas; porque el viento era contrario. Mas a",1
951,"la cuarta vigilia de la noche,",1
952,Jesús vino a ellos andando sobre,1
953,"el mar. Y los discípulos, viéndole andar sobre el mar, se",1
954,"turbaron, diciendo: ¡Un fantasma! Y dieron voces de miedo. Pero en",1
955,"seguida Jesús les habló, diciendo:",1
956,"¡Tened ánimo; yo soy, no temáis!",1
957,"Entonces le respondió Pedro, y dijo: Señor, si eres tú, manda que",1
958,yo vaya a ti sobre las aguas. Y él dijo: Ven. Y descendiendo,1
959,"Pedro de la barca, andaba sobre las aguas",1
960,"para ir a Jesús. Pero al ver el fuerte viento, tuvo miedo;",1
961,"y comenzando a hundirse, dio voces, diciendo: ¡Señor, sálvame! Al",1
962,"momento Jesús, extendiendo la mano, asió de él, y le",1
963,dijo: ¡Hombre de poca fe! ¿Por qué dudaste? Y,1
964,"cuando ellos subieron en la barca, se calmó el viento. Entonces los",1
965,"que estaban en la barca vinieron y le adoraron, diciendo:",1
966,"Verdaderamente eres Hijo de Dios. Y terminada la travesía, vinieron a tierra de",1
967,"Genesaret. Cuando le conocieron los hombres de aquel lugar, enviaron",1
968,"noticia por toda aquella tierra alrededor, y trajeron",1
969,a él todos los enfermos; y le rogaban que les dejase tocar solamente el borde,1
970,"de su manto; y todos los que lo tocaron, quedaron sanos. Entonces se acercaron",1
971,"a Jesús ciertos escribas y fariseos de Jerusalén, diciendo: ¿Por qué",1
972,tus discípulos quebrantan la tradición de los,1
973,ancianos? Porque no se lavan las manos cuando comen pan.,1
974,"Respondiendo él, les dijo: ¿Por qué también vosotros quebrantáis el mandamiento de Dios por",1
975,vuestra tradición? Porque Dios mandó diciendo: Honra a tu padre y a tu madre;,1
976,y: El que maldiga al padre o,1
977,"a la madre, muera irremisiblemente. Pero vosotros decís: Cualquiera que diga a",1
978,su padre o a su madre: Es,1
979,"mi ofrenda a Dios todo aquello con que pudiera ayudarte, ya no ha de",1
980,honrar a su padre o a su madre. Así habéis invalidado el mandamiento de,1
981,"Dios por vuestra tradición. Hipócritas, bien profetizó de vosotros",1
982,"Isaías, cuando dijo: Este pueblo de labios me honra; Mas",1
983,"su corazón está lejos de mí. Pues en vano me honran, Enseñando",1
984,"como doctrinas, mandamientos de hombres.",1
985,"Y llamando a sí a la multitud,",1
986,"les dijo: Oíd, y entended: No lo que entra en la boca contamina al",1
987,"hombre; mas lo que sale de la boca, esto",1
988,"contamina al hombre. Entonces acercándose sus discípulos, le dijeron: ¿Sabes",1
989,que los fariseos se ofendieron cuando oyeron,1
990,"esta palabra? Pero respondiendo él,",1
991,"dijo: Toda planta que no plantó mi Padre celestial, será",1
992,desarraigada. Dejadlos; son ciegos guías de ciegos; y si el ciego,1
993,"guiare al ciego, ambos caerán en el hoyo. Respondiendo Pedro, le dijo: Explícanos esta",1
994,parábola. Jesús dijo: ¿También vosotros sois aún sin entendimiento? ¿No entendéis que todo lo,1
995,"que entra en la boca va al vientre,",1
996,y es echado en la letrina? Pero,1
997,"lo que sale de la boca, del corazón sale; y esto contamina al hombre.",1
998,"Porque del corazón salen los malos pensamientos, los homicidios, los adulterios, las fornicaciones, los",1
999,"hurtos, los falsos testimonios, las blasfemias. Estas",1
1000,cosas son las que contaminan al hombre;,1
1001,pero el comer con las manos sin lavar no contamina al,1
1002,"hombre. Saliendo Jesús de allí, se fue a la región de Tiro y de",1
1003,Sidón. Y he aquí una,1
1004,mujer cananea que había salido de aquella región,1
1005,"clamaba, diciéndole: ¡Señor, Hijo de",1
1006,"David, ten misericordia de mí! Mi",1
1007,hija es gravemente atormentada por un demonio. Pero,1
1008,Jesús no le respondió palabra. Entonces acercándose,1
1009,"sus discípulos, le rogaron, diciendo: Despídela, pues da voces tras nosotros.",1
1010,"El respondiendo, dijo: No soy enviado sino a las ovejas perdidas de la casa",1
1011,de Israel. Entonces ella vino y se postró,1
1012,"ante él, diciendo: ¡Señor, socórreme! Respondiendo él, dijo: No está bien tomar el pan",1
1013,"de los hijos, y echarlo a los perrillos. Y ella dijo: Sí, Señor; pero",1
1014,aun los perrillos comen de las migajas que caen de la mesa,1
1015,"de sus amos. Entonces respondiendo Jesús, dijo: Oh mujer, grande es",1
1016,tu fe; hágase contigo como quieres. Y,1
1017,su hija fue sanada desde aquella hora. Pasó Jesús de allí y,1
1018,vino junto al mar de Galilea; y subiendo,1
1019,"al monte, se sentó allí. Y se le acercó mucha",1
1020,"gente que traía consigo a cojos, ciegos, mudos, mancos, y otros muchos enfermos; y",1
1021,"los pusieron a los pies de Jesús, y los sanó; de",1
1022,"manera que la multitud se maravillaba, viendo a los mudos hablar, a los",1
1023,"mancos sanados, a los cojos andar, y",1
1024,a los ciegos ver; y glorificaban al,1
1025,"Dios de Israel. Y Jesús, llamando a sus discípulos, dijo: Tengo compasión de",1
1026,"la gente, porque ya hace",1
1027,"tres días que están conmigo, y no tienen",1
1028,"qué comer; y enviarlos en ayunas no quiero, no sea que",1
1029,desmayen en el camino. Entonces sus discípulos le dijeron:,1
1030,¿De dónde tenemos nosotros tantos panes en el,1
1031,"desierto, para saciar a una multitud tan grande? Jesús les",1
1032,"dijo: ¿Cuántos panes tenéis? Y ellos dijeron: Siete, y unos pocos pececillos.",1
1033,Y mandó a la multitud que se recostase en tierra. Y tomando los,1
1034,"siete panes y los peces, dio gracias, los partió y dio",1
1035,"a sus discípulos, y los discípulos a la multitud. Y comieron todos, y",1
1036,"se saciaron; y recogieron lo que sobró de los pedazos, siete canastas llenas.",1
1037,"Y eran los que habían comido, cuatro mil hombres, sin contar las mujeres",1
1038,"y los niños. Entonces, despedida la gente, entró en la",1
1039,"barca, y vino a la región de Magdala. Vinieron los fariseos y los saduceos",1
1040,"para tentarle, y le pidieron que les mostrase señal del cielo.",1
1041,"Mas él respondiendo, les dijo: Cuando anochece, decís: Buen tiempo;",1
1042,porque el cielo tiene arreboles. Y por la mañana: Hoy habrá tempestad;,1
1043,porque tiene arreboles el cielo,1
1044,"nublado. ¡Hipócritas! que sabéis distinguir el aspecto del cielo,",1
1045,¡mas las señales de los tiempos no podéis! La generación mala y,1
1046,"adúltera demanda señal; pero señal no le será dada, sino",1
1047,"la señal del profeta Jonás. Y dejándolos, se fue. Llegando sus discípulos al otro lado,",1
1048,"se habían olvidado de traer pan. Y Jesús les dijo: Mirad,",1
1049,guardaos de la levadura de los fariseos y,1
1050,de los saduceos. Ellos pensaban dentro de,1
1051,"sí, diciendo: Esto dice porque no trajimos pan. Y entendiéndolo Jesús,",1
1052,"les dijo: ¿Por qué pensáis dentro de vosotros, hombres de poca fe, que no tenéis",1
1053,"pan? ¿No entendéis aún, ni os acordáis de los cinco panes entre cinco",1
1054,"mil hombres, y cuántas cestas recogisteis? ¿Ni de los",1
1055,"siete panes entre cuatro mil, y cuántas canastas recogisteis? ¿Cómo",1
1056,es que no entendéis que no fue por el,1
1057,pan que os dije que os guardaseis de la,1
1058,levadura de los fariseos y de los saduceos? Entonces entendieron que no les había,1
1059,dicho que se guardasen de la levadura del,1
1060,"pan, sino de la doctrina de los fariseos y de los saduceos.",1
1061,Viniendo Jesús a la región,1
1062,"de Cesarea de Filipo, preguntó a",1
1063,"sus discípulos, diciendo: ¿Quién dicen los hombres que es el Hijo del Hombre? Ellos dijeron:",1
1064,"Unos, Juan el Bautista; otros,",1
1065,"Elías; y otros, Jeremías, o alguno de los profetas. El les dijo: Y",1
1066,"vosotros, ¿quién decís que soy",1
1067,"yo? Respondiendo Simón Pedro, dijo: Tú eres",1
1068,"el Cristo, el Hijo del Dios viviente. Entonces le respondió Jesús:",1
1069,"Bienaventurado eres, Simón, hijo de Jonás, porque no te",1
1070,"lo reveló carne ni sangre, sino mi Padre",1
1071,"que está en los cielos. Y yo también te digo, que tú eres Pedro,",1
1072,y sobre esta roca edificaré mi iglesia;,1
1073,y las puertas del Hades no prevalecerán contra ella. Y a ti te daré,1
1074,las llaves del reino de,1
1075,los cielos; y todo lo que atares en la tierra será atado en los cielos;,1
1076,y todo lo que desatares en la tierra será,1
1077,desatado en los cielos. Entonces mandó,1
1078,a sus discípulos que a nadie dijesen que,1
1079,él era Jesús el Cristo. Desde entonces comenzó Jesús a declarar a sus discípulos,1
1080,que le era necesario ir a Jerusalén y padecer mucho,1
1081,"de los ancianos, de los principales sacerdotes y de los escribas; y ser",1
1082,"muerto, y resucitar al tercer día. Entonces Pedro, tomándolo",1
1083,"aparte, comenzó a reconvenirle, diciendo: Señor, ten compasión de",1
1084,"ti; en ninguna manera esto te acontezca. Pero él, volviéndose, dijo a Pedro: ¡Quítate de",1
1085,"delante de mí, Satanás!; me eres tropiezo, porque no pones la mira",1
1086,"en las cosas de Dios, sino en las de los hombres. Entonces",1
1087,"Jesús dijo a sus discípulos: Si alguno quiere venir en pos de mí, niéguese",1
1088,"a sí mismo, y tome",1
1089,"su cruz, y sígame. Porque todo el que quiera salvar",1
1090,"su vida, la perderá; y todo el que pierda su vida por causa de",1
1091,"mí, la hallará. Porque ¿qué aprovechará al hombre, si",1
1092,"ganare todo el mundo, y perdiere su alma? ¿O qué recompensa dará el hombre",1
1093,por su alma? Porque el Hijo del Hombre,1
1094,vendrá en la gloria de su Padre con,1
1095,"sus ángeles, y entonces pagará a",1
1096,cada uno conforme a sus obras. De cierto os,1
1097,"digo que hay algunos de los que están aquí, que no",1
1098,"gustarán la muerte, hasta que hayan visto",1
1099,"al Hijo del Hombre viniendo en su reino. Seis días después, Jesús tomó a Pedro,",1
1100,"a Jacobo y a Juan su hermano, y los llevó aparte a un monte alto;",1
1101,"y se transfiguró delante de ellos, y resplandeció su",1
1102,"rostro como el sol, y sus vestidos se hicieron",1
1103,blancos como la luz. Y he aquí les aparecieron Moisés,1
1104,"y Elías, hablando con él. Entonces Pedro dijo a Jesús: Señor, bueno es",1
1105,"para nosotros que estemos aquí; si quieres, hagamos aquí tres enramadas:",1
1106,"una para ti, otra para Moisés, y",1
1107,"otra para Elías. Mientras él aún hablaba, una nube de luz",1
1108,los cubrió; y he aquí una,1
1109,"voz desde la nube, que decía: Este es mi Hijo amado, en quien tengo",1
1110,complacencia; a él oíd. Al oír esto los,1
1111,"discípulos, se postraron sobre sus rostros, y tuvieron gran temor. Entonces Jesús se",1
1112,"acercó y los tocó, y dijo: Levantaos, y no temáis. Y alzando ellos",1
1113,"los ojos, a nadie vieron sino a Jesús solo. Cuando descendieron del",1
1114,"monte, Jesús les mandó, diciendo: No digáis",1
1115,"a nadie la visión, hasta que",1
1116,el Hijo del Hombre resucite de,1
1117,"los muertos. Entonces sus discípulos le preguntaron, diciendo:",1
1118,"¿Por qué, pues, dicen los escribas",1
1119,que es necesario que Elías venga primero? Respondiendo,1
1120,"Jesús, les dijo: A la verdad, Elías viene primero,",1
1121,y restaurará todas las cosas. Mas os digo,1
1122,"que Elías ya vino, y no le",1
1123,"conocieron, sino que hicieron con",1
1124,él todo lo que quisieron; así también el Hijo del Hombre,1
1125,padecerá de ellos. Entonces los discípulos comprendieron que les,1
1126,había hablado de Juan el Bautista. Cuando llegaron,1
1127,"al gentío, vino a él un hombre que se arrodilló delante de él,",1
1128,"diciendo: Señor, ten misericordia de mi hijo, que es lunático, y",1
1129,padece muchísimo; porque muchas veces cae,1
1130,"en el fuego, y muchas en el agua. Y lo he traído a tus",1
1131,"discípulos, pero no le han podido sanar. Respondiendo Jesús, dijo: ¡Oh generación",1
1132,incrédula y perversa! ¿Hasta cuándo he de,1
1133,estar con vosotros? ¿Hasta cuándo os he de soportar? Traédmelo,1
1134,"acá. Y reprendió Jesús al demonio, el cual salió del",1
1135,"muchacho, y éste quedó sano desde aquella hora. Viniendo entonces los discípulos a",1
1136,"Jesús, aparte, dijeron: ¿Por qué",1
1137,nosotros no pudimos echarlo fuera? Jesús les dijo: Por vuestra poca,1
1138,"fe; porque de cierto os digo, que si tuviereis fe",1
1139,"como un grano de mostaza, diréis a este monte: Pásate de",1
1140,"aquí allá, y se pasará; y nada os",1
1141,será imposible. Pero este género no sale sino con oración y ayuno. Estando,1
1142,"ellos en Galilea, Jesús les dijo: El Hijo del Hombre",1
1143,"será entregado en manos de hombres, y le matarán; mas",1
1144,al tercer día resucitará. Y ellos se,1
1145,entristecieron en gran manera. Cuando llegaron,1
1146,"a Capernaum, vinieron a Pedro los que cobraban las dos dracmas,",1
1147,y le dijeron: ¿Vuestro Maestro no paga las dos dracmas? El dijo:,1
1148,"Sí. Y al entrar él en casa, Jesús le habló",1
1149,"primero, diciendo: ¿Qué te parece, Simón? Los reyes de la tierra, ¿de quiénes cobran",1
1150,los tributos o los impuestos? ¿De sus,1
1151,"hijos, o de los extraños? Pedro le respondió:",1
1152,De los extraños. Jesús le dijo: Luego los hijos están exentos. Sin,1
1153,"embargo, para no ofenderles, ve al mar, y echa el anzuelo, y el",1
1154,"primer pez que saques, tómalo, y al abrirle la boca, hallarás un",1
1155,"estatero; tómalo, y dáselo por mí y por ti. En",1
1156,"aquel tiempo los discípulos vinieron a Jesús, diciendo: ¿Quién es el mayor en el reino",1
1157,"de los cielos? Y llamando Jesús a un niño, lo puso",1
1158,"en medio de ellos, y dijo: De cierto os digo, que si no",1
1159,"os volvéis y os hacéis como niños, no entraréis en",1
1160,"el reino de los cielos. Así que, cualquiera que se humille como este niño,",1
1161,ése es el mayor en el reino de los cielos. Y cualquiera que reciba en,1
1162,"mi nombre a un niño como este, a mí me recibe. Y",1
1163,cualquiera que haga tropezar a alguno de estos pequeños que creen en,1
1164,"mí, mejor le fuera que se le colgase al cuello una piedra de molino",1
1165,"de asno, y que se le hundiese en",1
1166,lo profundo del mar. ¡Ay del mundo por los,1
1167,"tropiezos! porque es necesario que vengan tropiezos, pero",1
1168,¡ay de aquel hombre por quien viene el tropiezo!,1
1169,"Por tanto, si tu mano o",1
1170,"tu pie te es ocasión de caer, córtalo y échalo",1
1171,de ti; mejor te es,1
1172,"entrar en la vida cojo o manco, que teniendo dos manos o",1
1173,dos pies ser echado en el fuego eterno. Y si tu ojo te es ocasión,1
1174,"de caer, sácalo y échalo de ti; mejor te",1
1175,es entrar con un solo ojo en,1
1176,"la vida, que teniendo dos ojos ser echado en el",1
1177,infierno de fuego. Mirad que no,1
1178,menospreciéis a uno de estos pequeños; porque os digo que,1
1179,sus ángeles en los cielos ven siempre el rostro de mi Padre que está,1
1180,en los cielos. Porque el Hijo del Hombre ha venido para salvar lo que se,1
1181,"había perdido. ¿Qué os parece? Si un hombre tiene cien ovejas,",1
1182,"y se descarría una de ellas, ¿no deja las noventa y nueve y",1
1183,va por los montes a buscar la que se había descarriado?,1
1184,"Y si acontece que la encuentra, de cierto os digo que se regocija más",1
1185,"por aquélla, que por las noventa y nueve que no",1
1186,"se descarriaron. Así, no es",1
1187,la voluntad de vuestro Padre que está,1
1188,"en los cielos, que se pierda uno de estos pequeños. Por tanto, si tu",1
1189,"hermano peca contra ti, ve y repréndele",1
1190,estando tú y él solos;,1
1191,"si te oyere, has ganado a tu hermano. Mas si no te oyere, toma",1
1192,"aún contigo a uno o dos, para que en boca de dos o tres testigos",1
1193,conste toda palabra. Si no,1
1194,"los oyere a ellos, dilo a la iglesia; y si no oyere",1
1195,"a la iglesia, tenle por gentil y",1
1196,publicano. De cierto os digo que todo lo que atéis en,1
1197,"la tierra, será atado en el cielo; y todo lo que desatéis en la",1
1198,"tierra, será desatado en el cielo. Otra vez",1
1199,"os digo, que si dos de vosotros se pusieren de acuerdo en la tierra acerca",1
1200,"de cualquiera cosa que pidieren, les será",1
1201,hecho por mi Padre que está en los cielos. Porque donde están,1
1202,"dos o tres congregados en mi nombre, allí estoy",1
1203,yo en medio de ellos. Entonces se le,1
1204,"acercó Pedro y le dijo: Señor, ¿cuántas veces perdonaré a mi hermano",1
1205,que peque contra mí? ¿Hasta siete? Jesús,1
1206,"le dijo: No te digo hasta siete, sino aun hasta setenta veces siete. Por",1
1207,lo cual el reino de los cielos es semejante a un rey que quiso hacer,1
1208,"cuentas con sus siervos. Y comenzando a hacer cuentas,",1
1209,le fue presentado uno que le debía,1
1210,"diez mil talentos. A éste, como no",1
1211,"pudo pagar, ordenó su señor venderle, y a su mujer",1
1212,"e hijos, y todo lo que tenía,",1
1213,para que se le pagase la,1
1214,"deuda. Entonces aquel siervo, postrado, le suplicaba, diciendo:",1
1215,"Señor, ten paciencia conmigo, y yo te lo pagaré todo. El señor de aquel",1
1216,"siervo, movido a misericordia, le soltó y",1
1217,"le perdonó la deuda. Pero saliendo aquel siervo, halló a uno de",1
1218,"sus consiervos, que le debía cien denarios;",1
1219,"y asiendo de él, le ahogaba, diciendo: Págame lo que me debes. Entonces",1
1220,"su consiervo, postrándose a sus pies, le rogaba",1
1221,"diciendo: Ten paciencia conmigo, y yo te lo pagaré todo. Mas él no quiso,",1
1222,sino fue y le echó,1
1223,"en la cárcel, hasta que pagase la deuda. Viendo sus consiervos lo que",1
1224,"pasaba, se entristecieron mucho, y",1
1225,fueron y refirieron a su señor,1
1226,"todo lo que había pasado. Entonces, llamándole su señor, le dijo: Siervo malvado, toda",1
1227,"aquella deuda te perdoné, porque me rogaste. ¿No debías tú también tener misericordia",1
1228,"de tu consiervo, como yo tuve misericordia de ti? Entonces su",1
1229,"señor, enojado, le entregó a los verdugos, hasta que pagase todo lo que",1
1230,le debía. Así también mi Padre celestial hará con,1
1231,vosotros si no perdonáis de todo corazón cada uno a su,1
1232,"hermano sus ofensas. Aconteció que cuando Jesús terminó estas palabras, se alejó de Galilea,",1
1233,y fue a las regiones,1
1234,de Judea al otro lado del Jordán. Y le siguieron grandes,1
1235,"multitudes, y los sanó allí. Entonces vinieron",1
1236,"a él los fariseos, tentándole y diciéndole: ¿Es lícito al hombre repudiar a",1
1237,su mujer por cualquier causa?,1
1238,"El, respondiendo, les dijo: ¿No habéis leído que",1
1239,"el que los hizo al principio, varón y hembra los hizo, y",1
1240,"dijo: Por esto el hombre dejará padre y madre, y se unirá",1
1241,"a su mujer, y los dos serán una sola carne? Así que no son",1
1242,"ya más dos, sino una",1
1243,"sola carne; por tanto, lo que Dios juntó, no lo separe el hombre. Le dijeron:",1
1244,"¿Por qué, pues, mandó Moisés dar carta de divorcio, y repudiarla?",1
1245,El les dijo: Por la dureza de vuestro corazón,1
1246,Moisés os permitió repudiar a vuestras mujeres; mas al principio no fue así.,1
1247,"Y yo os digo que cualquiera que repudia a su mujer, salvo",1
1248,"por causa de fornicación, y se casa con otra, adultera; y el",1
1249,"que se casa con la repudiada, adultera. Le",1
1250,dijeron sus discípulos: Si así es la condición del hombre con su,1
1251,"mujer, no conviene casarse. Entonces él les dijo: No todos son capaces de",1
1252,"recibir esto, sino aquellos a quienes es dado. Pues",1
1253,"hay eunucos que nacieron así del vientre de su madre, y",1
1254,hay eunucos que son hechos,1
1255,"eunucos por los hombres, y hay eunucos que a sí mismos",1
1256,se hicieron eunucos por causa del reino de los cielos. El que sea capaz,1
1257,"de recibir esto, que lo reciba. Entonces le fueron presentados",1
1258,"unos niños, para que pusiese las manos sobre ellos, y orase; y",1
1259,los discípulos les reprendieron. Pero Jesús dijo: Dejad,1
1260,"a los niños venir a mí, y no se lo impidáis;",1
1261,porque de los tales es el reino de,1
1262,"los cielos. Y habiendo puesto sobre ellos las manos, se fue de allí. Entonces",1
1263,"vino uno y le dijo: Maestro bueno, ¿qué bien haré para tener la vida eterna?",1
1264,El le dijo: ¿Por que me llamas bueno? Ninguno hay bueno sino,1
1265,"uno: Dios. Mas si quieres entrar en la vida,",1
1266,guarda los mandamientos. Le dijo: ¿Cuáles? Y,1
1267,Jesús dijo: No matarás. No adulterarás. No hurtarás. No dirás falso testimonio. Honra,1
1268,"a tu padre y a tu madre; y, Amarás a tu prójimo",1
1269,como a ti mismo. El joven le dijo: Todo esto lo,1
1270,he guardado desde mi juventud. ¿Qué más me falta? Jesús,1
1271,"le dijo: Si quieres ser perfecto, anda, vende lo que tienes,",1
1272,"y dalo a los pobres, y tendrás tesoro en el cielo; y ven",1
1273,"y sígueme. Oyendo el joven esta palabra, se fue triste, porque tenía muchas posesiones.",1
1274,"Entonces Jesús dijo a sus discípulos: De cierto os digo, que difícilmente entrará un",1
1275,rico en el reino de los cielos. Otra,1
1276,"vez os digo, que es",1
1277,"más fácil pasar un camello por el ojo de una aguja, que entrar un",1
1278,rico en el reino de Dios.,1
1279,"Sus discípulos, oyendo esto, se asombraron en gran",1
1280,"manera, diciendo: ¿Quién, pues, podrá ser salvo? Y mirándolos Jesús, les dijo: Para",1
1281,los hombres esto es imposible; mas para Dios todo,1
1282,"es posible. Entonces respondiendo Pedro, le dijo: He aquí,",1
1283,"nosotros lo hemos dejado todo, y te hemos seguido; ¿qué,",1
1284,"pues, tendremos? Y Jesús les dijo: De cierto os digo que en la regeneración, cuando",1
1285,"el Hijo del Hombre se siente en el trono de su gloria, vosotros",1
1286,"que me habéis seguido también os sentaréis sobre doce tronos,",1
1287,para juzgar a las doce tribus,1
1288,"de Israel. Y cualquiera que haya dejado casas, o",1
1289,"hermanos, o hermanas, o padre,",1
1290,"o madre, o mujer, o hijos, o tierras, por",1
1291,"mi nombre, recibirá cien veces más, y heredará la vida eterna. Pero muchos primeros",1
1292,"serán postreros, y postreros, primeros. Porque el",1
1293,"reino de los cielos es semejante a un hombre, padre de familia, que salió por",1
1294,la mañana a contratar obreros para su viña.,1
1295,"Y habiendo convenido con los obreros en un denario al día, los envió a",1
1296,su viña. Saliendo cerca de la hora tercera,1
1297,"del día, vio a otros que estaban en la plaza desocupados; y les dijo:",1
1298,"Id también vosotros a mi viña, y",1
1299,os daré lo que sea justo. Y ellos fueron. Salió otra vez cerca de las,1
1300,"horas sexta y novena, e hizo lo mismo. Y",1
1301,"saliendo cerca de la hora undécima, halló",1
1302,a otros que estaban desocupados; y,1
1303,les dijo: ¿Por qué estáis aquí todo el día desocupados? Le dijeron:,1
1304,Porque nadie nos ha contratado. El,1
1305,"les dijo: Id también vosotros a la viña, y recibiréis lo que",1
1306,"sea justo. Cuando llegó la noche, el señor de la",1
1307,viña dijo a su mayordomo: Llama a los,1
1308,"obreros y págales el jornal, comenzando desde los postreros hasta los primeros. Y al venir",1
1309,"los que habían ido cerca de la hora undécima,",1
1310,recibieron cada uno un denario. Al,1
1311,"venir también los primeros, pensaron que habían de",1
1312,recibir más; pero también ellos,1
1313,"recibieron cada uno un denario. Y al recibirlo, murmuraban contra el padre de familia, diciendo:",1
1314,"Estos postreros han trabajado una sola hora, y los has hecho",1
1315,"iguales a nosotros, que hemos soportado la carga y el calor",1
1316,"del día. El, respondiendo, dijo a",1
1317,"uno de ellos: Amigo, no te hago agravio;",1
1318,¿no conviniste conmigo en un denario? Toma,1
1319,"lo que es tuyo, y vete; pero quiero dar a este postrero, como",1
1320,a ti. ¿No me es lícito hacer lo que,1
1321,"quiero con lo mío? ¿O tienes tú envidia,",1
1322,"porque yo soy bueno? Así, los primeros",1
1323,"serán postreros, y los postreros, primeros; porque",1
1324,"muchos son llamados, mas pocos escogidos. Subiendo Jesús",1
1325,"a Jerusalén, tomó a sus doce discípulos aparte en el camino, y",1
1326,"les dijo: He aquí subimos a Jerusalén, y el",1
1327,Hijo del Hombre será entregado a,1
1328,"los principales sacerdotes y a los escribas, y le condenarán a muerte; y le",1
1329,"entregarán a los gentiles para que le escarnezcan, le azoten, y le crucifiquen;",1
1330,mas al tercer día resucitará. Entonces se,1
1331,"le acercó la madre de los hijos de Zebedeo con sus hijos, postrándose",1
1332,ante él y pidiéndole algo. El le dijo: ¿Qué quieres?,1
1333,Ella le dijo: Ordena que en tu reino se sienten estos dos,1
1334,"hijos míos, el uno a tu",1
1335,"derecha, y el otro a tu",1
1336,"izquierda. Entonces Jesús respondiendo, dijo:",1
1337,"No sabéis lo que pedís. ¿Podéis beber del vaso que yo he de beber,",1
1338,y ser bautizados con el bautismo con que yo soy bautizado?,1
1339,"Y ellos le dijeron: Podemos. El les dijo: A la verdad, de mi vaso beberéis,",1
1340,"y con el bautismo con que yo soy bautizado, seréis bautizados; pero",1
1341,"el sentaros a mi derecha y a mi izquierda, no es mío darlo,",1
1342,sino a aquellos para quienes está,1
1343,preparado por mi Padre. Cuando los,1
1344,"diez oyeron esto, se enojaron contra",1
1345,"los dos hermanos. Entonces Jesús,",1
1346,"llamándolos, dijo: Sabéis que los gobernantes de las naciones se enseñorean",1
1347,"de ellas, y los que son grandes ejercen sobre ellas potestad. Mas entre vosotros",1
1348,"no será así, sino que el que quiera hacerse grande entre vosotros será vuestro servidor,",1
1349,y el que quiera ser el primero entre vosotros será vuestro siervo; como el Hijo,1
1350,del Hombre no vino para,1
1351,"ser servido, sino para servir, y para dar su vida en rescate",1
1352,"por muchos. Al salir ellos de Jericó, le seguía una gran multitud. Y dos",1
1353,"ciegos que estaban sentados junto al camino, cuando oyeron que Jesús pasaba,",1
1354,"clamaron, diciendo: ¡Señor, Hijo de David,",1
1355,ten misericordia de nosotros! Y la gente les reprendió para que,1
1356,"callasen; pero ellos clamaban más, diciendo: ¡Señor, Hijo de David,",1
1357,"ten misericordia de nosotros! Y deteniéndose Jesús, los llamó, y les dijo:",1
1358,"¿Qué queréis que os haga? Ellos le dijeron: Señor, que sean",1
1359,"abiertos nuestros ojos. Entonces Jesús, compadecido, les tocó los",1
1360,"ojos, y en seguida recibieron",1
1361,"la vista; y le siguieron. Cuando se acercaron a Jerusalén, y",1
1362,"vinieron a Betfagé, al monte de los",1
1363,"Olivos, Jesús envió dos discípulos, diciéndoles: Id a la aldea que está enfrente de vosotros,",1
1364,"y luego hallaréis una asna atada, y un pollino con",1
1365,"ella; desatadla, y traédmelos. Y si alguien os dijere algo, decid: El",1
1366,Señor los necesita; y luego los enviará. Todo esto aconteció para que,1
1367,"se cumpliese lo dicho por el profeta, cuando",1
1368,dijo: Decid a la hija de Sion:,1
1369,"He aquí, tu Rey viene a ti, Manso, y",1
1370,"sentado sobre una asna, Sobre un pollino, hijo",1
1371,"de animal de carga. Y los discípulos fueron, e hicieron como",1
1372,"Jesús les mandó; y trajeron el asna y el pollino,",1
1373,y pusieron sobre ellos sus mantos; y él se sentó,1
1374,"encima. Y la multitud, que era muy numerosa, tendía sus mantos en el camino;",1
1375,y otros cortaban ramas de los,1
1376,"árboles, y las tendían en",1
1377,el camino. Y la gente que iba delante y la que iba detrás,1
1378,"aclamaba, diciendo: ¡Hosanna al Hijo de David! ¡Bendito el que viene en el nombre del",1
1379,"Señor! ¡Hosanna en las alturas! Cuando entró él en Jerusalén, toda",1
1380,"la ciudad se conmovió, diciendo: ¿Quién es éste? Y la gente decía:",1
1381,"Este es Jesús el profeta, de",1
1382,Nazaret de Galilea. Y entró,1
1383,"Jesús en el templo de Dios, y echó fuera a",1
1384,"todos los que vendían y compraban en el templo, y volcó",1
1385,"las mesas de los cambistas, y las sillas de los que vendían palomas;",1
1386,"y les dijo: Escrito está: Mi casa, casa de oración será llamada; mas",1
1387,vosotros la habéis hecho cueva de ladrones. Y vinieron a,1
1388,"él en el templo ciegos y cojos,",1
1389,y los sanó. Pero los principales sacerdotes y,1
1390,"los escribas, viendo las maravillas que hacía, y a los muchachos aclamando en",1
1391,"el templo y diciendo: ¡Hosanna al Hijo de David! se indignaron, y le dijeron:",1
1392,¿Oyes lo que éstos dicen? Y Jesús les dijo: Sí;,1
1393,¿nunca leísteis: De la boca de los niños y de,1
1394,los que maman Perfeccionaste la alabanza?,1
1395,"Y dejándolos, salió fuera de la ciudad a Betania, y posó",1
1396,"allí. Por la mañana, volviendo a la ciudad, tuvo hambre. Y viendo una higuera",1
1397,"cerca del camino, vino a ella, y no halló nada en ella, sino hojas",1
