,Text,Gospel
952,"multitud, subió al monte a orar aparte; y cuando llegó la noche, estaba allí solo.",1
953,"Y ya la barca estaba en medio del mar, azotada por",1
954,las olas; porque el viento era,1
955,contrario. Mas a la cuarta vigilia de,1
956,"la noche, Jesús vino a ellos",1
957,"andando sobre el mar. Y los discípulos,",1
958,"viéndole andar sobre el mar, se turbaron, diciendo: ¡Un fantasma! Y dieron voces",1
959,"de miedo. Pero en seguida Jesús les habló,",1
960,"diciendo: ¡Tened ánimo; yo soy, no",1
961,"temáis! Entonces le respondió Pedro, y dijo: Señor, si eres tú, manda que yo vaya",1
962,a ti sobre las aguas.,1
963,"Y él dijo: Ven. Y descendiendo Pedro de la barca, andaba sobre las",1
964,"aguas para ir a Jesús. Pero al ver el fuerte viento, tuvo miedo; y comenzando",1
965,"a hundirse, dio voces, diciendo: ¡Señor, sálvame! Al",1
966,"momento Jesús, extendiendo la mano, asió de él, y",1
967,le dijo: ¡Hombre de poca,1
968,fe! ¿Por qué dudaste? Y cuando ellos subieron en la,1
969,"barca, se calmó el viento. Entonces los",1
970,que estaban en la barca,1
971,"vinieron y le adoraron, diciendo: Verdaderamente eres Hijo de",1
972,"Dios. Y terminada la travesía, vinieron a tierra de",1
973,"Genesaret. Cuando le conocieron los hombres de aquel lugar,",1
974,"enviaron noticia por toda aquella tierra alrededor, y trajeron a él todos los",1
975,enfermos; y le rogaban que les dejase tocar,1
976,solamente el borde de su manto; y todos los que,1
977,"lo tocaron, quedaron sanos. Entonces se acercaron",1
978,"a Jesús ciertos escribas y fariseos de Jerusalén, diciendo: ¿Por qué tus discípulos quebrantan",1
979,la tradición de los ancianos? Porque,1
980,"no se lavan las manos cuando comen pan. Respondiendo él,",1
981,les dijo: ¿Por qué también vosotros,1
982,quebrantáis el mandamiento de Dios,1
983,por vuestra tradición? Porque Dios mandó diciendo:,1
984,Honra a tu padre y a tu madre; y: El que maldiga al padre,1
985,"o a la madre, muera",1
986,irremisiblemente. Pero vosotros decís: Cualquiera,1
987,que diga a su padre o a su madre: Es mi ofrenda,1
988,a Dios todo aquello con que,1
989,"pudiera ayudarte, ya no ha de honrar a su padre o a",1
990,su madre. Así habéis invalidado el mandamiento de Dios por vuestra tradición.,1
991,"Hipócritas, bien profetizó de vosotros Isaías, cuando dijo: Este pueblo de labios me",1
992,honra; Mas su corazón está lejos de mí. Pues,1
993,"en vano me honran, Enseñando como doctrinas, mandamientos de hombres. Y llamando a sí",1
994,"a la multitud, les dijo:",1
995,"Oíd, y entended: No lo que entra en la boca contamina al hombre; mas",1
996,"lo que sale de la boca,",1
997,esto contamina al hombre. Entonces,1
998,"acercándose sus discípulos, le dijeron: ¿Sabes que los fariseos se",1
999,"ofendieron cuando oyeron esta palabra? Pero respondiendo él,",1
1000,"dijo: Toda planta que no plantó mi Padre celestial, será desarraigada. Dejadlos; son ciegos",1
1001,"guías de ciegos; y si el ciego guiare al ciego, ambos caerán en el hoyo.",1
1002,"Respondiendo Pedro, le dijo: Explícanos esta parábola.",1
1003,Jesús dijo: ¿También vosotros sois aún sin entendimiento? ¿No entendéis que todo lo que,1
1004,"entra en la boca va al vientre,",1
1005,y es echado en la,1
1006,"letrina? Pero lo que sale de la boca, del corazón sale; y esto",1
1007,"contamina al hombre. Porque del corazón salen los malos pensamientos, los homicidios, los adulterios, las",1
1008,"fornicaciones, los hurtos, los falsos testimonios, las blasfemias. Estas cosas son las que contaminan al",1
1009,hombre; pero el comer con,1
1010,las manos sin lavar no contamina al hombre. Saliendo,1
1011,"Jesús de allí, se fue a",1
1012,la región de Tiro y,1
1013,"de Sidón. Y he aquí una mujer cananea que había salido de aquella región clamaba,",1
1014,"diciéndole: ¡Señor, Hijo de David,",1
1015,ten misericordia de mí! Mi,1
1016,hija es gravemente atormentada por un demonio. Pero Jesús no,1
1017,"le respondió palabra. Entonces acercándose sus discípulos, le rogaron, diciendo: Despídela, pues da",1
1018,"voces tras nosotros. El respondiendo, dijo: No soy enviado sino a las ovejas",1
1019,"perdidas de la casa de Israel. Entonces ella vino y se postró ante él,",1
1020,"diciendo: ¡Señor, socórreme! Respondiendo él, dijo: No",1
1021,"está bien tomar el pan de los hijos, y echarlo a los perrillos. Y",1
1022,"ella dijo: Sí, Señor; pero aun los perrillos",1
1023,comen de las migajas que caen de la mesa de sus,1
1024,"amos. Entonces respondiendo Jesús, dijo: Oh mujer, grande es tu fe; hágase contigo como quieres.",1
1025,Y su hija fue sanada desde aquella,1
1026,hora. Pasó Jesús de allí y,1
1027,"vino junto al mar de Galilea; y subiendo al monte,",1
1028,se sentó allí. Y se le acercó mucha gente que,1
1029,"traía consigo a cojos, ciegos, mudos, mancos, y otros muchos enfermos; y los",1
1030,"pusieron a los pies de Jesús, y los sanó; de manera que la multitud",1
1031,"se maravillaba, viendo a los mudos hablar,",1
1032,"a los mancos sanados, a los cojos andar,",1
1033,y a los ciegos ver; y glorificaban,1
1034,"al Dios de Israel. Y Jesús,",1
1035,"llamando a sus discípulos, dijo: Tengo",1
1036,"compasión de la gente, porque ya",1
1037,"hace tres días que están conmigo, y",1
1038,no tienen qué comer; y enviarlos en ayunas,1
1039,"no quiero, no sea que desmayen en el",1
1040,camino. Entonces sus discípulos le dijeron: ¿De,1
1041,"dónde tenemos nosotros tantos panes en el desierto, para saciar a una multitud tan",1
1042,"grande? Jesús les dijo: ¿Cuántos panes tenéis? Y ellos dijeron: Siete, y unos pocos",1
1043,pececillos. Y mandó a la multitud,1
1044,que se recostase en tierra. Y tomando los,1
1045,"siete panes y los peces,",1
1046,"dio gracias, los partió y dio a sus discípulos, y los discípulos",1
1047,"a la multitud. Y comieron todos, y se saciaron; y recogieron",1
1048,"lo que sobró de los pedazos, siete canastas llenas. Y eran los que",1
1049,"habían comido, cuatro mil hombres, sin contar las mujeres y los",1
1050,"niños. Entonces, despedida la gente,",1
1051,"entró en la barca, y vino a la región de",1
1052,Magdala. Vinieron los fariseos y los saduceos para,1
1053,"tentarle, y le pidieron que les mostrase señal del cielo. Mas él respondiendo, les dijo:",1
1054,"Cuando anochece, decís: Buen tiempo; porque el cielo tiene arreboles. Y por la",1
1055,mañana: Hoy habrá tempestad; porque tiene arreboles el cielo nublado. ¡Hipócritas! que,1
1056,"sabéis distinguir el aspecto del cielo, ¡mas las señales de los tiempos no podéis!",1
1057,"La generación mala y adúltera demanda señal; pero señal no le será dada, sino",1
1058,"la señal del profeta Jonás. Y dejándolos, se fue. Llegando sus",1
1059,"discípulos al otro lado, se habían olvidado de traer pan. Y",1
1060,"Jesús les dijo: Mirad, guardaos de la levadura",1
1061,de los fariseos y de los saduceos. Ellos pensaban dentro de,1
1062,"sí, diciendo: Esto dice porque no trajimos pan. Y entendiéndolo Jesús, les dijo: ¿Por qué",1
1063,"pensáis dentro de vosotros, hombres de",1
1064,"poca fe, que no tenéis pan? ¿No entendéis aún, ni os acordáis de los cinco",1
1065,"panes entre cinco mil hombres, y cuántas cestas recogisteis?",1
1066,"¿Ni de los siete panes entre cuatro mil, y cuántas",1
1067,canastas recogisteis? ¿Cómo es que no entendéis que no fue,1
1068,por el pan que os dije que os guardaseis de la levadura de los fariseos,1
1069,y de los saduceos? Entonces entendieron que no les había dicho que se,1
1070,"guardasen de la levadura del pan, sino de la doctrina",1
1071,de los fariseos y de los saduceos. Viniendo Jesús a la región de Cesarea,1
1072,"de Filipo, preguntó a sus discípulos,",1
1073,diciendo: ¿Quién dicen los hombres que es el Hijo del Hombre? Ellos dijeron:,1
1074,"Unos, Juan el Bautista; otros, Elías; y",1
1075,"otros, Jeremías, o alguno de los profetas. El les dijo: Y vosotros, ¿quién",1
1076,"decís que soy yo? Respondiendo Simón Pedro, dijo: Tú eres el Cristo,",1
1077,el Hijo del Dios viviente. Entonces le respondió Jesús: Bienaventurado,1
1078,"eres, Simón, hijo de Jonás, porque no te lo reveló carne",1
1079,"ni sangre, sino mi Padre que está en los cielos. Y yo también te digo,",1
1080,"que tú eres Pedro, y sobre",1
1081,esta roca edificaré mi iglesia; y las puertas,1
1082,del Hades no prevalecerán contra ella.,1
1083,Y a ti te daré las llaves del reino de los,1
1084,cielos; y todo lo que atares en la tierra,1
1085,será atado en los cielos; y todo lo que desatares en,1
1086,la tierra será desatado en los cielos. Entonces mandó a,1
1087,sus discípulos que a nadie dijesen que él era Jesús el,1
1088,Cristo. Desde entonces comenzó Jesús,1
1089,a declarar a sus discípulos,1
1090,"que le era necesario ir a Jerusalén y padecer mucho de los ancianos,",1
1091,"de los principales sacerdotes y de los escribas; y ser muerto, y",1
1092,"resucitar al tercer día. Entonces Pedro, tomándolo",1
1093,"aparte, comenzó a reconvenirle, diciendo:",1
1094,"Señor, ten compasión de ti; en ninguna manera esto te acontezca. Pero él,",1
1095,"volviéndose, dijo a Pedro: ¡Quítate de",1
1096,"delante de mí, Satanás!; me eres tropiezo, porque",1
1097,"no pones la mira en las cosas de Dios, sino en las de los",1
1098,hombres. Entonces Jesús dijo a sus discípulos: Si alguno quiere venir en,1
1099,"pos de mí, niéguese a sí mismo, y",1
1100,"tome su cruz, y sígame. Porque todo el que quiera salvar su vida, la",1
1101,"perderá; y todo el que pierda su vida por causa de mí,",1
1102,"la hallará. Porque ¿qué aprovechará al hombre, si ganare todo",1
1103,"el mundo, y perdiere su alma? ¿O qué",1
1104,recompensa dará el hombre por su alma? Porque el Hijo,1
1105,del Hombre vendrá en la gloria de su,1
1106,"Padre con sus ángeles, y entonces pagará a cada uno conforme a sus obras.",1
1107,De cierto os digo que hay algunos de los que,1
1108,"están aquí, que no gustarán la muerte, hasta que",1
1109,"hayan visto al Hijo del Hombre viniendo en su reino. Seis días después, Jesús",1
1110,"tomó a Pedro, a Jacobo y a Juan su hermano, y",1
1111,los llevó aparte a un monte alto; y se transfiguró delante de,1
1112,"ellos, y resplandeció su rostro como el sol, y sus vestidos se",1
1113,hicieron blancos como la luz. Y he aquí les aparecieron,1
1114,"Moisés y Elías, hablando con él. Entonces Pedro dijo a Jesús: Señor, bueno",1
1115,"es para nosotros que estemos aquí; si quieres, hagamos aquí tres enramadas: una",1
1116,"para ti, otra para Moisés, y otra para",1
1117,"Elías. Mientras él aún hablaba, una nube de luz los cubrió; y he",1
1118,"aquí una voz desde la nube, que decía: Este es mi Hijo",1
1119,"amado, en quien tengo complacencia; a él oíd. Al oír esto los",1
1120,"discípulos, se postraron sobre sus rostros, y tuvieron gran temor.",1
1121,"Entonces Jesús se acercó y los tocó, y dijo: Levantaos, y",1
1122,"no temáis. Y alzando ellos los ojos, a nadie vieron sino a Jesús solo.",1
1123,"Cuando descendieron del monte, Jesús les mandó, diciendo: No digáis",1
1124,"a nadie la visión, hasta que el",1
1125,Hijo del Hombre resucite de los muertos.,1
1126,"Entonces sus discípulos le preguntaron, diciendo: ¿Por",1
1127,"qué, pues, dicen los escribas que es necesario que Elías venga primero? Respondiendo Jesús,",1
1128,"les dijo: A la verdad, Elías viene primero, y restaurará",1
1129,todas las cosas. Mas os digo que,1
1130,"Elías ya vino, y no le conocieron, sino que",1
1131,hicieron con él todo lo,1
1132,que quisieron; así también el Hijo,1
1133,del Hombre padecerá de ellos. Entonces los discípulos comprendieron que,1
1134,les había hablado de Juan el Bautista.,1
1135,"Cuando llegaron al gentío, vino a él un hombre que",1
1136,"se arrodilló delante de él,",1
1137,"diciendo: Señor, ten misericordia de mi hijo, que es lunático, y padece muchísimo;",1
1138,"porque muchas veces cae en el fuego, y muchas en",1
1139,"el agua. Y lo he traído a tus discípulos, pero no",1
1140,"le han podido sanar. Respondiendo Jesús, dijo: ¡Oh generación incrédula y perversa! ¿Hasta",1
1141,cuándo he de estar con vosotros?,1
1142,¿Hasta cuándo os he de,1
1143,"soportar? Traédmelo acá. Y reprendió Jesús al demonio, el cual salió del muchacho, y éste",1
1144,quedó sano desde aquella hora. Viniendo entonces los discípulos a,1
1145,"Jesús, aparte, dijeron: ¿Por qué",1
1146,nosotros no pudimos echarlo fuera? Jesús les dijo: Por vuestra poca,1
1147,"fe; porque de cierto os digo, que si tuviereis",1
1148,"fe como un grano de mostaza, diréis a este",1
1149,"monte: Pásate de aquí allá, y se pasará; y nada os será imposible. Pero este",1
1150,"género no sale sino con oración y ayuno. Estando ellos en Galilea, Jesús les",1
1151,"dijo: El Hijo del Hombre será entregado en manos de hombres, y le matarán;",1
1152,mas al tercer día resucitará. Y ellos se entristecieron,1
1153,"en gran manera. Cuando llegaron a Capernaum,",1
1154,"vinieron a Pedro los que cobraban las dos dracmas, y le dijeron: ¿Vuestro Maestro no",1
1155,paga las dos dracmas? El dijo: Sí.,1
1156,"Y al entrar él en casa, Jesús le habló primero,",1
1157,"diciendo: ¿Qué te parece, Simón? Los reyes de la tierra, ¿de",1
1158,quiénes cobran los tributos o los,1
1159,"impuestos? ¿De sus hijos, o de los extraños? Pedro le respondió: De los extraños. Jesús",1
1160,"le dijo: Luego los hijos están exentos. Sin embargo, para no ofenderles, ve al",1
1161,"mar, y echa el anzuelo, y el primer pez que saques,",1
1162,"tómalo, y al abrirle la boca, hallarás un estatero; tómalo,",1
1163,y dáselo por mí y por ti. En aquel,1
1164,"tiempo los discípulos vinieron a Jesús, diciendo: ¿Quién es el",1
1165,mayor en el reino de los cielos? Y llamando,1
1166,"Jesús a un niño, lo puso en medio de",1
1167,"ellos, y dijo: De cierto os digo, que si no os volvéis",1
1168,"y os hacéis como niños, no entraréis en el reino de los cielos. Así que,",1
1169,"cualquiera que se humille como este niño, ése es el mayor en el reino",1
1170,de los cielos. Y cualquiera que reciba en mi nombre a,1
1171,"un niño como este, a mí me",1
1172,recibe. Y cualquiera que haga tropezar a alguno de estos pequeños que,1
1173,"creen en mí, mejor le fuera que se le colgase al cuello una piedra",1
1174,"de molino de asno, y que se le hundiese",1
1175,en lo profundo del mar. ¡Ay del mundo por los tropiezos! porque es necesario que,1
1176,"vengan tropiezos, pero ¡ay de aquel hombre por quien viene el tropiezo!",1
1177,"Por tanto, si tu mano o tu",1
1178,"pie te es ocasión de caer, córtalo",1
1179,"y échalo de ti; mejor te es entrar en la vida cojo o manco,",1
1180,que teniendo dos manos o dos pies ser echado en el fuego eterno. Y,1
1181,"si tu ojo te es ocasión de caer, sácalo y échalo de ti;",1
1182,"mejor te es entrar con un solo ojo en la vida, que teniendo",1
1183,dos ojos ser echado en el infierno,1
1184,de fuego. Mirad que no,1
1185,menospreciéis a uno de estos pequeños; porque os digo que sus ángeles en,1
1186,los cielos ven siempre el rostro de,1
1187,mi Padre que está en los cielos. Porque el Hijo del Hombre,1
1188,ha venido para salvar lo que se había perdido. ¿Qué os parece? Si un,1
1189,"hombre tiene cien ovejas, y se descarría una de ellas,",1
1190,¿no deja las noventa y nueve y va por,1
1191,los montes a buscar la que,1
1192,se había descarriado? Y si acontece que la,1
1193,"encuentra, de cierto os digo que se regocija más por aquélla, que por",1
1194,las noventa y nueve que no se,1
1195,"descarriaron. Así, no es la",1
1196,voluntad de vuestro Padre que está en,1
1197,"los cielos, que se pierda uno",1
1198,"de estos pequeños. Por tanto, si tu hermano peca contra ti,",1
1199,ve y repréndele estando tú y él solos; si te,1
1200,"oyere, has ganado a tu hermano. Mas",1
1201,"si no te oyere, toma aún contigo a uno",1
1202,"o dos, para que en boca de dos",1
1203,o tres testigos conste toda palabra. Si no los oyere,1
1204,"a ellos, dilo a la iglesia; y si no oyere a la iglesia, tenle",1
1205,por gentil y publicano. De cierto os digo que todo lo que atéis,1
1206,"en la tierra, será atado en el",1
1207,cielo; y todo lo que desatéis en la,1
1208,"tierra, será desatado en el cielo. Otra vez os digo,",1
1209,que si dos de vosotros se pusieren de acuerdo en la tierra acerca de,1
1210,"cualquiera cosa que pidieren, les será hecho por mi Padre que está",1
1211,"en los cielos. Porque donde están dos o tres congregados en mi nombre, allí estoy",1
1212,yo en medio de ellos. Entonces,1
1213,"se le acercó Pedro y le dijo: Señor,",1
1214,¿cuántas veces perdonaré a mi hermano que peque contra mí?,1
1215,¿Hasta siete? Jesús le dijo: No te digo,1
1216,"hasta siete, sino aun hasta setenta veces siete.",1
1217,Por lo cual el reino de los cielos es semejante,1
1218,"a un rey que quiso hacer cuentas con sus siervos. Y comenzando a hacer cuentas,",1
1219,"le fue presentado uno que le debía diez mil talentos. A éste, como no pudo",1
1220,"pagar, ordenó su señor venderle, y a su mujer e hijos, y todo lo que",1
1221,"tenía, para que se le pagase la deuda.",1
1222,"Entonces aquel siervo, postrado, le suplicaba, diciendo: Señor, ten paciencia conmigo, y yo te",1
1223,"lo pagaré todo. El señor de aquel siervo, movido a misericordia, le soltó y",1
1224,"le perdonó la deuda. Pero saliendo aquel siervo,",1
1225,"halló a uno de sus consiervos, que le debía cien denarios; y asiendo",1
1226,"de él, le ahogaba, diciendo: Págame lo que me debes. Entonces su consiervo,",1
1227,"postrándose a sus pies, le rogaba diciendo: Ten paciencia conmigo,",1
1228,y yo te lo pagaré todo. Mas él,1
1229,"no quiso, sino fue y le echó en la cárcel, hasta que pagase",1
1230,la deuda. Viendo sus consiervos lo,1
1231,"que pasaba, se entristecieron mucho, y fueron y refirieron",1
1232,"a su señor todo lo que había pasado. Entonces,",1
1233,"llamándole su señor, le dijo: Siervo malvado, toda aquella deuda te perdoné, porque",1
1234,me rogaste. ¿No debías tú también tener misericordia,1
1235,"de tu consiervo, como yo tuve misericordia de ti? Entonces su señor, enojado, le entregó",1
1236,"a los verdugos, hasta que pagase todo lo que le debía.",1
1237,Así también mi Padre celestial hará con vosotros si no perdonáis de todo,1
1238,corazón cada uno a su hermano sus ofensas. Aconteció que cuando,1
1239,"Jesús terminó estas palabras, se alejó de Galilea,",1
1240,y fue a las regiones de Judea al,1
1241,otro lado del Jordán. Y le siguieron,1
1242,"grandes multitudes, y los sanó allí. Entonces vinieron a él los fariseos, tentándole y diciéndole:",1
1243,¿Es lícito al hombre repudiar a su mujer por cualquier,1
1244,"causa? El, respondiendo, les dijo: ¿No habéis leído que el que los hizo",1
1245,"al principio, varón y hembra los hizo, y",1
1246,"dijo: Por esto el hombre dejará padre y madre, y se unirá a",1
1247,"su mujer, y los dos serán una sola carne? Así que no son",1
1248,"ya más dos, sino una sola carne;",1
1249,"por tanto, lo que Dios juntó, no lo separe",1
1250,"el hombre. Le dijeron: ¿Por qué, pues,",1
1251,"mandó Moisés dar carta de divorcio, y repudiarla? El les dijo: Por la dureza de",1
1252,vuestro corazón Moisés os permitió repudiar a vuestras mujeres;,1
1253,mas al principio no fue,1
1254,"así. Y yo os digo que cualquiera que repudia a su mujer,",1
1255,"salvo por causa de fornicación, y se casa con otra, adultera; y el que se",1
1256,"casa con la repudiada, adultera. Le dijeron sus discípulos: Si así es",1
1257,"la condición del hombre con su mujer, no conviene casarse.",1
1258,"Entonces él les dijo: No todos son capaces de recibir esto, sino aquellos a quienes",1
1259,es dado. Pues hay eunucos que,1
1260,"nacieron así del vientre de su madre, y",1
1261,"hay eunucos que son hechos eunucos por los hombres, y hay eunucos que",1
1262,a sí mismos se hicieron,1
1263,eunucos por causa del reino,1
1264,de los cielos. El que sea capaz de,1
1265,"recibir esto, que lo reciba.",1
1266,"Entonces le fueron presentados unos niños, para que pusiese las manos sobre",1
1267,"ellos, y orase; y los discípulos les reprendieron. Pero Jesús dijo: Dejad",1
1268,"a los niños venir a mí, y no se lo impidáis; porque",1
1269,de los tales es el reino de los cielos. Y habiendo puesto,1
1270,"sobre ellos las manos, se fue de allí. Entonces vino uno y le dijo:",1
1271,"Maestro bueno, ¿qué bien haré para tener la vida eterna? El",1
1272,le dijo: ¿Por que me llamas bueno? Ninguno,1
1273,hay bueno sino uno: Dios.,1
1274,"Mas si quieres entrar en la vida,",1
1275,guarda los mandamientos. Le dijo: ¿Cuáles? Y Jesús dijo: No matarás. No adulterarás.,1
1276,No hurtarás. No dirás falso testimonio. Honra a tu padre y a tu madre;,1
1277,"y, Amarás a tu prójimo como a ti mismo. El joven le",1
1278,dijo: Todo esto lo he guardado desde mi juventud. ¿Qué más me falta?,1
1279,Jesús le dijo: Si quieres ser,1
1280,"perfecto, anda, vende lo que tienes, y dalo a",1
1281,"los pobres, y tendrás tesoro en el cielo; y ven y sígueme. Oyendo el joven",1
1282,"esta palabra, se fue triste, porque",1
1283,"tenía muchas posesiones. Entonces Jesús dijo a sus discípulos: De cierto os digo, que difícilmente",1
1284,"entrará un rico en el reino de los cielos. Otra vez os digo, que",1
1285,"es más fácil pasar un camello por el ojo de una aguja, que entrar un",1
1286,"rico en el reino de Dios. Sus discípulos, oyendo esto, se",1
1287,"asombraron en gran manera, diciendo: ¿Quién, pues, podrá ser salvo? Y mirándolos Jesús,",1
1288,les dijo: Para los hombres esto es,1
1289,imposible; mas para Dios todo es posible. Entonces respondiendo,1
1290,"Pedro, le dijo: He aquí, nosotros lo hemos dejado todo,",1
1291,"y te hemos seguido; ¿qué, pues, tendremos?",1
1292,Y Jesús les dijo: De cierto,1
1293,"os digo que en la regeneración, cuando el Hijo",1
1294,del Hombre se siente en,1
1295,"el trono de su gloria, vosotros que me habéis seguido también",1
1296,"os sentaréis sobre doce tronos, para juzgar a las",1
1297,"doce tribus de Israel. Y cualquiera que haya dejado casas, o",1
1298,"hermanos, o hermanas, o padre, o madre, o mujer, o hijos,",1
1299,"o tierras, por mi nombre, recibirá cien veces",1
1300,"más, y heredará la vida eterna. Pero muchos primeros serán postreros, y postreros,",1
1301,primeros. Porque el reino de los cielos es,1
1302,"semejante a un hombre, padre de familia, que",1
1303,salió por la mañana a contratar obreros para su viña. Y habiendo convenido con los,1
1304,obreros en un denario al,1
1305,"día, los envió a su viña. Saliendo",1
1306,"cerca de la hora tercera del día, vio",1
1307,a otros que estaban en la plaza desocupados; y les dijo: Id,1
1308,"también vosotros a mi viña, y",1
1309,os daré lo que sea justo.,1
1310,Y ellos fueron. Salió otra vez cerca de las horas,1
1311,"sexta y novena, e hizo lo mismo. Y saliendo cerca de la hora undécima,",1
1312,halló a otros que estaban desocupados; y les dijo: ¿Por qué,1
1313,estáis aquí todo el día desocupados? Le dijeron: Porque nadie nos ha contratado. El les,1
1314,"dijo: Id también vosotros a la viña, y recibiréis lo",1
1315,"que sea justo. Cuando llegó la noche, el señor de la viña",1
1316,dijo a su mayordomo: Llama,1
1317,a los obreros y págales,1
1318,"el jornal, comenzando desde los postreros hasta los primeros. Y al venir los que",1
1319,"habían ido cerca de la hora undécima, recibieron",1
1320,"cada uno un denario. Al venir también los primeros, pensaron",1
1321,que habían de recibir más; pero también ellos,1
1322,"recibieron cada uno un denario. Y al recibirlo, murmuraban contra el padre",1
1323,"de familia, diciendo: Estos postreros han trabajado una sola hora, y los has hecho",1
1324,"iguales a nosotros, que hemos soportado la carga y el calor del día. El,",1
1325,"respondiendo, dijo a uno de ellos: Amigo, no te",1
1326,hago agravio; ¿no conviniste conmigo,1
1327,"en un denario? Toma lo que es tuyo,",1
1328,y vete; pero quiero dar,1
1329,"a este postrero, como a ti. ¿No me es",1
1330,"lícito hacer lo que quiero con lo mío? ¿O tienes tú envidia, porque yo",1
1331,"soy bueno? Así, los primeros serán postreros, y los postreros, primeros; porque",1
1332,"muchos son llamados, mas pocos escogidos. Subiendo Jesús",1
1333,"a Jerusalén, tomó a sus doce",1
1334,"discípulos aparte en el camino, y les dijo: He aquí subimos a Jerusalén, y",1
1335,el Hijo del Hombre será entregado a,1
1336,"los principales sacerdotes y a los escribas, y le condenarán a muerte;",1
1337,"y le entregarán a los gentiles para que le escarnezcan,",1
1338,"le azoten, y le crucifiquen; mas al tercer día resucitará. Entonces se",1
1339,"le acercó la madre de los hijos de Zebedeo con sus hijos, postrándose ante",1
1340,él y pidiéndole algo. El le dijo: ¿Qué quieres? Ella le dijo:,1
1341,Ordena que en tu reino se sienten estos,1
1342,"dos hijos míos, el uno a tu",1
1343,"derecha, y el otro a tu izquierda. Entonces Jesús respondiendo, dijo: No sabéis lo",1
1344,que pedís. ¿Podéis beber del,1
1345,"vaso que yo he de beber, y ser bautizados",1
1346,con el bautismo con que yo soy bautizado? Y ellos le dijeron:,1
1347,Podemos. El les dijo: A,1
1348,"la verdad, de mi vaso beberéis,",1
1349,"y con el bautismo con que yo soy bautizado,",1
1350,"seréis bautizados; pero el sentaros a mi derecha y a mi izquierda, no es mío",1
1351,"darlo, sino a aquellos para quienes está preparado por mi Padre.",1
1352,"Cuando los diez oyeron esto, se enojaron contra",1
1353,"los dos hermanos. Entonces Jesús, llamándolos, dijo: Sabéis que",1
1354,"los gobernantes de las naciones se enseñorean de ellas, y los que son grandes",1
1355,"ejercen sobre ellas potestad. Mas entre vosotros no será así,",1
1356,sino que el que quiera hacerse grande entre vosotros será vuestro,1
1357,"servidor, y el que quiera ser el primero entre vosotros será vuestro siervo; como",1
1358,el Hijo del Hombre no vino para ser,1
1359,"servido, sino para servir, y para dar su vida en rescate por muchos. Al salir",1
1360,"ellos de Jericó, le seguía una gran multitud.",1
1361,"Y dos ciegos que estaban sentados junto al camino, cuando oyeron que Jesús pasaba, clamaron,",1
1362,"diciendo: ¡Señor, Hijo de David, ten misericordia de nosotros! Y la",1
1363,"gente les reprendió para que callasen; pero ellos clamaban más, diciendo:",1
1364,"¡Señor, Hijo de David, ten misericordia de nosotros! Y deteniéndose Jesús, los llamó, y les",1
1365,"dijo: ¿Qué queréis que os haga? Ellos le dijeron: Señor, que sean",1
1366,"abiertos nuestros ojos. Entonces Jesús, compadecido, les tocó los ojos, y",1
1367,en seguida recibieron la vista; y,1
1368,le siguieron. Cuando se acercaron,1
1369,"a Jerusalén, y vinieron a Betfagé, al monte de los Olivos, Jesús envió dos",1
1370,"discípulos, diciéndoles: Id a la aldea",1
1371,"que está enfrente de vosotros, y luego hallaréis",1
1372,"una asna atada, y un pollino con ella; desatadla, y traédmelos.",1
1373,"Y si alguien os dijere algo, decid: El Señor los necesita; y luego",1
1374,los enviará. Todo esto aconteció para que se cumpliese lo dicho por,1
1375,"el profeta, cuando dijo: Decid a la hija de Sion: He aquí, tu Rey",1
1376,"viene a ti, Manso, y sentado sobre una asna, Sobre un pollino,",1
1377,hijo de animal de carga. Y los discípulos,1
1378,"fueron, e hicieron como Jesús les mandó; y trajeron el asna y el",1
1379,"pollino, y pusieron sobre ellos sus mantos; y él se sentó",1
1380,"encima. Y la multitud, que era muy numerosa, tendía sus mantos en el camino; y",1
1381,"otros cortaban ramas de los árboles, y las",1
1382,tendían en el camino. Y la gente que iba delante y,1
1383,"la que iba detrás aclamaba, diciendo: ¡Hosanna al Hijo de David! ¡Bendito el que",1
1384,viene en el nombre del Señor! ¡Hosanna en las alturas! Cuando entró él,1
1385,"en Jerusalén, toda la ciudad se conmovió, diciendo: ¿Quién es éste? Y la",1
1386,"gente decía: Este es Jesús el profeta, de",1
1387,"Nazaret de Galilea. Y entró Jesús en el templo de Dios, y",1
1388,echó fuera a todos los que vendían,1
1389,"y compraban en el templo, y volcó las mesas",1
1390,"de los cambistas, y las sillas de los que vendían palomas; y les",1
1391,"dijo: Escrito está: Mi casa, casa de oración será",1
1392,llamada; mas vosotros la habéis hecho cueva de ladrones. Y,1
1393,"vinieron a él en el templo ciegos y cojos, y los sanó.",1
1394,"Pero los principales sacerdotes y los escribas,",1
1395,"viendo las maravillas que hacía, y a los muchachos aclamando en el",1
1396,"templo y diciendo: ¡Hosanna al Hijo de David! se indignaron,",1
1397,y le dijeron: ¿Oyes lo que éstos dicen? Y Jesús les,1
1398,dijo: Sí; ¿nunca leísteis: De la boca,1
1399,de los niños y de,1
1400,"los que maman Perfeccionaste la alabanza? Y dejándolos, salió",1
1401,"fuera de la ciudad a Betania, y posó allí. Por",1
1402,"la mañana, volviendo a la ciudad, tuvo hambre. Y viendo",1
1403,"una higuera cerca del camino, vino a ella, y no halló nada",1
1404,"en ella, sino hojas solamente; y",1
